customer_id,name,phone,email,region,plan_tier,contract_type,payment_method,tenure_months,monthly_charges,total_charges,call_minutes_m1,call_minutes_m2,call_minutes_m3,data_gb_m1,data_gb_m2,data_gb_m3,recharge_count_m1,recharge_count_m2,recharge_count_m3,support_calls_m1,support_calls_m2,support_calls_m3,churn
CUST-11257,Customer 1258,+91-98765-11257,user1258@example.com,East,Postpaid Standard,Month-to-Month,Mailed Check,20,425.32,9233.8,453.8,448.8,443.8,15.6,15.5,15.3,2,2,2,3,2,2,0
CUST-11258,Customer 1259,+91-98765-11258,user1259@example.com,East,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,30,986.22,28448.84,296.2,417.8,589.2,33.1,46.7,65.9,1,1,1,8,3,2,1
CUST-11259,Customer 1260,+91-98765-11259,user1260@example.com,North,Prepaid Unlimited,Month-to-Month,Mailed Check,19,899.7,15766.39,309.1,401.4,521.2,32.4,42.1,54.7,1,1,2,5,1,0,1
CUST-11260,Customer 1261,+91-98765-11260,user1261@example.com,Central,Prepaid Basic,One Year,Electronic Check,53,1325.71,75037.18,215.6,215.1,214.6,90.8,90.6,90.4,1,1,1,0,0,0,0
CUST-11261,Customer 1262,+91-98765-11261,user1262@example.com,North,Prepaid Basic,One Year,Auto-Debit,56,935.83,57617.47,721.8,703.0,684.6,78.0,76.0,74.0,3,3,3,2,2,2,0
CUST-11262,Customer 1263,+91-98765-11262,user1263@example.com,South,Prepaid Basic,Month-to-Month,Auto-Debit,23,605.28,13344.0,153.3,159.4,165.7,49.4,51.4,53.4,1,1,1,4,3,2,0
CUST-11263,Customer 1264,+91-98765-11263,user1264@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,62,1109.77,66848.7,199.5,296.4,440.4,19.6,29.1,43.3,1,1,2,7,2,1,1
CUST-11264,Customer 1265,+91-98765-11264,user1265@example.com,North,Prepaid Basic,Month-to-Month,Electronic Check,33,950.09,34122.27,364.2,518.8,739.0,21.4,30.5,43.4,2,3,5,4,1,1,1
CUST-11265,Customer 1266,+91-98765-11265,user1266@example.com,West,Postpaid Premium,One Year,Electronic Check,18,578.65,10855.51,123.6,120.8,118.0,27.8,27.1,26.5,2,2,2,3,3,2,0
CUST-11266,Customer 1267,+91-98765-11266,user1267@example.com,East,Prepaid Unlimited,Two Year,Mailed Check,33,987.35,31250.83,555.5,583.6,613.0,6.0,6.3,6.6,3,3,4,3,2,1,0
CUST-11267,Customer 1268,+91-98765-11267,user1268@example.com,Central,Prepaid Unlimited,Month-to-Month,Auto-Debit,32,1284.84,41781.32,225.0,300.4,401.1,33.4,44.6,59.6,1,1,2,4,0,0,1
CUST-11268,Customer 1269,+91-98765-11268,user1269@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,61,333.29,22136.99,102.9,105.4,107.9,24.0,24.6,25.2,2,2,3,2,1,1,0
CUST-11269,Customer 1270,+91-98765-11269,user1270@example.com,Central,Prepaid Basic,Two Year,Mailed Check,54,1056.02,60581.31,295.7,283.2,271.3,27.0,25.9,24.8,3,3,3,2,1,1,0
CUST-11270,Customer 1271,+91-98765-11270,user1271@example.com,North,Prepaid Unlimited,Two Year,Electronic Check,17,718.5,12805.27,887.3,916.6,946.9,15.8,16.4,16.9,2,2,3,3,2,2,0
CUST-11271,Customer 1272,+91-98765-11271,user1272@example.com,South,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,19,650.21,12939.56,592.6,580.7,569.0,24.0,23.5,23.0,1,1,1,3,2,1,0
CUST-11272,Customer 1273,+91-98765-11272,user1273@example.com,North,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,70,770.11,50436.26,906.3,950.8,997.5,7.3,7.6,8.0,2,2,3,2,2,2,0
CUST-11273,Customer 1274,+91-98765-11273,user1274@example.com,West,Prepaid Unlimited,Month-to-Month,Auto-Debit,34,709.43,25686.92,537.7,554.7,572.3,64.9,67.0,69.1,1,1,2,3,2,2,0
CUST-11274,Customer 1275,+91-98765-11274,user1275@example.com,East,Postpaid Premium,Month-to-Month,Mailed Check,25,1297.69,30989.61,223.2,362.7,589.5,16.3,26.5,43.1,1,3,5,6,2,2,1
CUST-11275,Customer 1276,+91-98765-11275,user1276@example.com,South,Postpaid Standard,Month-to-Month,UPI/Credit Card,68,628.76,46435.8,242.1,331.0,452.7,31.2,42.6,58.3,1,2,3,4,0,0,1
CUST-11276,Customer 1277,+91-98765-11276,user1277@example.com,North,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,11,1178.78,12615.55,241.5,302.5,379.0,41.7,52.3,65.5,1,1,2,7,2,1,1
CUST-11277,Customer 1278,+91-98765-11277,user1278@example.com,Central,Prepaid Unlimited,Month-to-Month,Mailed Check,16,411.87,7061.31,355.9,340.9,326.4,106.2,101.7,97.4,1,1,1,2,2,1,0
CUST-11278,Customer 1279,+91-98765-11278,user1279@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,61,1440.68,83772.73,183.6,274.1,409.1,5.2,7.7,11.5,1,1,1,3,1,1,0
CUST-11279,Customer 1280,+91-98765-11279,user1280@example.com,South,Prepaid Basic,One Year,Mailed Check,7,1045.78,7341.73,170.7,296.1,513.9,14.8,25.8,44.7,1,2,5,6,2,2,1
CUST-11280,Customer 1281,+91-98765-11280,user1281@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,16,1147.06,16910.0,121.3,181.9,272.8,12.6,18.9,28.4,2,3,5,2,0,0,1
CUST-11281,Customer 1282,+91-98765-11281,user1282@example.com,South,Prepaid Basic,Month-to-Month,UPI/Credit Card,16,656.65,10842.85,299.4,300.9,302.4,49.8,50.1,50.3,1,1,2,3,2,2,0
CUST-11282,Customer 1283,+91-98765-11282,user1283@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,40,793.52,33874.29,369.6,356.8,344.4,99.2,95.7,92.4,5,5,5,2,2,1,0
CUST-11283,Customer 1284,+91-98765-11283,user1284@example.com,South,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,12,567.53,7107.9,295.5,386.0,504.3,43.2,56.5,73.8,2,3,5,6,3,2,1
CUST-11284,Customer 1285,+91-98765-11284,user1285@example.com,Central,Prepaid Basic,Two Year,Auto-Debit,35,1418.04,49862.27,731.9,709.3,687.5,72.3,70.1,67.9,1,1,1,3,3,2,0
CUST-11285,Customer 1286,+91-98765-11285,user1286@example.com,North,Postpaid Premium,Month-to-Month,Auto-Debit,21,884.73,16889.04,413.0,599.6,870.5,22.2,32.3,46.9,1,1,2,4,2,1,1
CUST-11286,Customer 1287,+91-98765-11286,user1287@example.com,East,Postpaid Premium,Month-to-Month,Auto-Debit,50,1055.54,57352.14,123.3,210.2,358.4,23.7,40.4,68.8,1,2,5,6,2,2,1
CUST-11287,Customer 1288,+91-98765-11287,user1288@example.com,South,Postpaid Standard,One Year,Mailed Check,43,1180.13,52831.13,240.4,252.6,265.4,7.3,7.7,8.1,1,1,2,3,3,2,0
CUST-11288,Customer 1289,+91-98765-11288,user1289@example.com,East,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,17,744.33,13275.82,407.8,424.1,441.0,56.1,58.4,60.7,2,2,3,1,1,0,0
CUST-11289,Customer 1290,+91-98765-11289,user1290@example.com,Central,Postpaid Standard,Two Year,UPI/Credit Card,32,1163.12,39413.43,895.1,900.0,904.9,57.0,57.3,57.6,1,1,1,3,2,2,0
CUST-11290,Customer 1291,+91-98765-11290,user1291@example.com,South,Prepaid Basic,Month-to-Month,Mailed Check,41,1110.19,47773.14,52.8,75.8,108.9,18.4,26.4,37.9,1,1,1,4,1,0,1
CUST-11291,Customer 1292,+91-98765-11291,user1292@example.com,West,Postpaid Standard,Month-to-Month,Auto-Debit,6,1145.79,6793.78,336.1,488.6,710.1,11.4,16.6,24.1,1,1,1,4,2,1,1
CUST-11292,Customer 1293,+91-98765-11292,user1293@example.com,East,Prepaid Basic,Month-to-Month,Mailed Check,27,886.08,25042.0,263.8,373.7,529.4,40.7,57.7,81.7,1,2,4,6,1,0,1
CUST-11293,Customer 1294,+91-98765-11293,user1294@example.com,South,Postpaid Standard,Month-to-Month,Auto-Debit,20,758.52,15549.74,227.8,236.2,244.9,9.4,9.7,10.1,1,1,2,3,2,2,0
CUST-11294,Customer 1295,+91-98765-11294,user1295@example.com,East,Prepaid Basic,One Year,UPI/Credit Card,25,565.5,15138.48,380.3,384.6,388.9,11.3,11.5,11.6,2,2,3,2,1,1,0
CUST-11295,Customer 1296,+91-98765-11295,user1296@example.com,South,Postpaid Standard,One Year,Electronic Check,66,1288.55,90188.8,325.7,313.9,302.5,50.4,48.6,46.8,5,5,5,3,2,2,0
CUST-11296,Customer 1297,+91-98765-11296,user1297@example.com,North,Postpaid Premium,Month-to-Month,Auto-Debit,9,1029.02,8411.7,352.3,559.9,890.0,11.5,18.2,29.0,1,1,3,6,2,2,1
CUST-11297,Customer 1298,+91-98765-11297,user1298@example.com,East,Prepaid Basic,Month-to-Month,UPI/Credit Card,53,832.22,43039.26,259.7,372.3,533.7,36.9,52.9,75.8,1,1,2,5,1,0,1
CUST-11298,Customer 1299,+91-98765-11298,user1299@example.com,West,Prepaid Unlimited,One Year,UPI/Credit Card,61,1431.8,79212.24,556.9,581.3,606.8,59.8,62.5,65.2,1,1,1,4,3,2,0
CUST-11299,Customer 1300,+91-98765-11299,user1300@example.com,West,Postpaid Premium,Two Year,Electronic Check,38,356.41,12465.71,630.5,632.4,634.3,77.9,78.2,78.4,3,3,4,1,0,0,0
CUST-11300,Customer 1301,+91-98765-11300,user1301@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,3,1319.21,4037.9,274.3,430.5,675.7,14.5,22.8,35.8,1,1,2,5,1,1,1
CUST-11301,Customer 1302,+91-98765-11301,user1302@example.com,South,Postpaid Standard,Month-to-Month,UPI/Credit Card,70,1496.1,112556.85,171.8,306.3,546.0,23.7,42.2,75.3,1,1,2,6,1,1,1
CUST-11302,Customer 1303,+91-98765-11302,user1303@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,55,1363.33,69281.8,72.7,91.9,116.1,54.4,68.8,86.9,3,3,5,8,3,2,1
CUST-11303,Customer 1304,+91-98765-11303,user1304@example.com,Central,Prepaid Unlimited,Two Year,Auto-Debit,1,1271.52,1259.08,381.7,391.4,401.3,35.9,36.9,37.8,2,2,3,2,1,0,0
CUST-11304,Customer 1305,+91-98765-11304,user1305@example.com,East,Prepaid Basic,Month-to-Month,Electronic Check,70,748.17,56675.6,253.6,259.5,265.5,35.6,36.5,37.3,2,2,3,3,2,2,0
CUST-11305,Customer 1306,+91-98765-11305,user1306@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,45,576.58,27577.08,732.8,722.4,712.1,93.1,91.8,90.5,5,5,5,3,2,2,0
CUST-11306,Customer 1307,+91-98765-11306,user1307@example.com,West,Postpaid Standard,One Year,UPI/Credit Card,47,1180.82,55716.85,137.6,144.1,151.0,8.8,9.3,9.7,3,3,4,2,2,2,0
CUST-11307,Customer 1308,+91-98765-11307,user1308@example.com,North,Prepaid Unlimited,Month-to-Month,Auto-Debit,26,664.49,18215.11,556.5,581.4,607.4,35.1,36.7,38.3,1,1,1,2,2,2,0
CUST-11308,Customer 1309,+91-98765-11308,user1309@example.com,West,Prepaid Unlimited,Month-to-Month,Electronic Check,14,510.25,7175.92,271.6,280.4,289.6,15.3,15.8,16.3,1,1,1,1,0,0,0
CUST-11309,Customer 1310,+91-98765-11309,user1310@example.com,Central,Prepaid Unlimited,Month-to-Month,Electronic Check,54,1242.83,62523.54,398.9,616.9,954.0,3.3,5.0,7.8,1,2,4,5,2,2,1
CUST-11310,Customer 1311,+91-98765-11310,user1311@example.com,North,Prepaid Unlimited,Month-to-Month,Mailed Check,71,674.05,44265.71,412.3,407.1,402.0,16.1,15.9,15.7,5,5,5,1,1,1,0
CUST-11311,Customer 1312,+91-98765-11311,user1312@example.com,Central,Postpaid Standard,Month-to-Month,Electronic Check,46,1396.33,60227.88,238.4,306.0,392.7,27.9,35.8,46.0,1,1,2,4,0,0,1
CUST-11312,Customer 1313,+91-98765-11312,user1313@example.com,South,Postpaid Premium,Month-to-Month,UPI/Credit Card,31,1307.76,39331.82,410.6,618.3,931.0,31.0,46.7,70.3,1,1,3,7,3,2,1
CUST-11313,Customer 1314,+91-98765-11313,user1314@example.com,North,Prepaid Unlimited,Month-to-Month,Auto-Debit,59,1316.17,84340.5,311.9,385.2,475.6,21.3,26.3,32.5,1,1,2,4,0,0,1
CUST-11314,Customer 1315,+91-98765-11314,user1315@example.com,Central,Postpaid Standard,Month-to-Month,Electronic Check,29,1224.88,37650.53,442.7,654.2,966.6,39.3,58.0,85.7,1,2,3,6,3,2,1
CUST-11315,Customer 1316,+91-98765-11315,user1316@example.com,South,Postpaid Standard,One Year,Mailed Check,17,1356.06,22743.19,121.5,121.7,121.8,46.5,46.5,46.6,1,1,2,2,1,1,0
CUST-11316,Customer 1317,+91-98765-11316,user1317@example.com,West,Prepaid Unlimited,One Year,Auto-Debit,14,1265.9,17698.06,381.3,378.5,375.7,98.4,97.7,97.0,5,5,5,3,2,1,0
CUST-11317,Customer 1318,+91-98765-11317,user1318@example.com,South,Postpaid Premium,Month-to-Month,Electronic Check,36,1022.01,35067.6,392.1,523.7,699.6,53.6,71.6,95.6,2,3,5,6,1,1,0
CUST-11318,Customer 1319,+91-98765-11318,user1319@example.com,East,Prepaid Basic,Month-to-Month,Mailed Check,58,653.99,39481.7,419.7,615.2,901.8,36.5,53.6,78.5,1,2,4,3,0,0,0
CUST-11319,Customer 1320,+91-98765-11319,user1320@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,24,1364.85,34739.9,174.3,240.1,330.8,49.3,67.9,93.6,1,1,2,5,2,1,1
CUST-11320,Customer 1321,+91-98765-11320,user1321@example.com,South,Postpaid Standard,Month-to-Month,Auto-Debit,63,1307.72,78084.22,485.0,674.3,937.4,37.4,51.9,72.2,1,1,2,6,2,2,1
CUST-11321,Customer 1322,+91-98765-11321,user1322@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,25,866.46,19676.53,338.9,463.8,634.7,48.1,65.8,90.1,2,2,4,8,3,2,1
CUST-11322,Customer 1323,+91-98765-11322,user1323@example.com,Central,Postpaid Standard,One Year,Auto-Debit,59,345.89,20913.16,781.1,800.7,820.9,26.2,26.8,27.5,3,3,4,4,3,2,0
CUST-11323,Customer 1324,+91-98765-11323,user1324@example.com,Central,Postpaid Standard,Month-to-Month,UPI/Credit Card,32,1065.25,34514.18,265.1,348.2,457.5,21.9,28.8,37.8,2,3,5,5,1,0,1
CUST-11324,Customer 1325,+91-98765-11324,user1325@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,18,359.72,6348.22,270.1,280.4,291.0,71.0,73.7,76.5,4,4,5,0,0,0,0
CUST-11325,Customer 1326,+91-98765-11325,user1326@example.com,East,Postpaid Standard,Month-to-Month,UPI/Credit Card,37,1410.54,53691.94,281.4,508.8,920.1,13.9,25.1,45.3,1,1,2,4,2,1,1
CUST-11326,Customer 1327,+91-98765-11326,user1327@example.com,East,Prepaid Unlimited,One Year,Auto-Debit,26,1452.96,38159.36,940.7,940.2,939.8,84.6,84.5,84.5,5,5,5,1,0,0,0
CUST-11327,Customer 1328,+91-98765-11327,user1328@example.com,West,Prepaid Unlimited,Month-to-Month,Mailed Check,9,526.39,4501.19,190.0,322.6,547.8,30.7,52.1,88.4,1,2,5,8,3,2,1
CUST-11328,Customer 1329,+91-98765-11328,user1329@example.com,Central,Prepaid Unlimited,One Year,Electronic Check,64,1110.67,69628.94,98.9,102.3,105.8,31.3,32.4,33.5,1,1,2,2,2,2,0
CUST-11329,Customer 1330,+91-98765-11329,user1330@example.com,North,Postpaid Premium,Month-to-Month,UPI/Credit Card,20,409.72,8076.59,128.5,159.8,198.8,53.8,66.9,83.2,2,3,4,8,3,2,1
CUST-11330,Customer 1331,+91-98765-11330,user1331@example.com,Central,Prepaid Basic,Two Year,Electronic Check,54,1174.42,68241.65,610.8,613.2,615.7,19.5,19.6,19.7,1,1,2,1,1,0,0
CUST-11331,Customer 1332,+91-98765-11331,user1332@example.com,Central,Prepaid Unlimited,Two Year,Mailed Check,30,715.75,23451.85,118.3,119.8,121.4,35.8,36.2,36.7,1,1,1,3,2,2,0
CUST-11332,Customer 1333,+91-98765-11332,user1333@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,53,1116.26,63811.91,225.3,321.0,457.2,26.7,38.0,54.2,1,1,2,3,1,1,1
CUST-11333,Customer 1334,+91-98765-11333,user1334@example.com,North,Postpaid Standard,Month-to-Month,Auto-Debit,63,746.45,49087.78,340.7,356.5,373.0,24.2,25.3,26.5,1,1,1,0,0,0,0
CUST-11334,Customer 1335,+91-98765-11334,user1335@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,11,473.68,5299.05,368.8,523.4,742.9,29.8,42.3,60.0,1,1,2,5,2,2,1
CUST-11335,Customer 1336,+91-98765-11335,user1336@example.com,North,Prepaid Basic,Month-to-Month,Electronic Check,31,786.33,25298.93,56.4,92.0,150.0,22.6,36.8,60.0,1,1,1,4,2,2,1
CUST-11336,Customer 1337,+91-98765-11336,user1337@example.com,South,Prepaid Basic,One Year,Electronic Check,49,434.21,23144.81,562.3,551.0,539.9,25.7,25.2,24.7,1,1,1,1,0,0,0
CUST-11337,Customer 1338,+91-98765-11337,user1338@example.com,North,Prepaid Unlimited,One Year,Electronic Check,19,991.26,17892.24,649.0,634.9,621.2,84.2,82.4,80.6,2,2,2,1,0,0,0
CUST-11338,Customer 1339,+91-98765-11338,user1339@example.com,West,Postpaid Standard,One Year,Electronic Check,12,348.14,4207.02,633.6,644.5,655.6,62.8,63.9,65.0,4,4,5,1,1,1,0
CUST-11339,Customer 1340,+91-98765-11339,user1340@example.com,Central,Prepaid Basic,One Year,Auto-Debit,15,931.78,14506.72,480.3,472.4,464.6,36.4,35.8,35.2,3,3,3,0,0,0,0
CUST-11340,Customer 1341,+91-98765-11340,user1341@example.com,North,Prepaid Basic,Month-to-Month,UPI/Credit Card,31,1362.64,43756.18,224.2,289.6,373.9,16.3,21.0,27.1,2,3,5,6,3,2,1
CUST-11341,Customer 1342,+91-98765-11341,user1342@example.com,North,Postpaid Premium,Month-to-Month,Auto-Debit,43,1304.45,53312.35,265.1,435.1,714.2,32.8,53.9,88.5,1,1,1,7,2,1,1
CUST-11342,Customer 1343,+91-98765-11342,user1343@example.com,East,Prepaid Basic,One Year,Auto-Debit,37,1358.34,51130.38,779.3,820.0,862.8,76.2,80.2,84.4,1,1,2,4,3,2,0
CUST-11343,Customer 1344,+91-98765-11343,user1344@example.com,Central,Postpaid Premium,Month-to-Month,Auto-Debit,29,1405.46,43170.53,222.4,401.3,724.3,8.2,14.8,26.8,1,1,2,8,3,2,0
CUST-11344,Customer 1345,+91-98765-11344,user1345@example.com,South,Prepaid Unlimited,One Year,Electronic Check,26,424.43,10980.18,891.0,914.6,938.9,8.0,8.2,8.4,1,1,2,3,2,2,0
CUST-11345,Customer 1346,+91-98765-11345,user1346@example.com,West,Postpaid Standard,Month-to-Month,Electronic Check,2,453.5,960.2,407.9,551.4,745.5,44.5,60.2,81.4,1,1,2,4,1,0,1
CUST-11346,Customer 1347,+91-98765-11346,user1347@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,15,967.41,14104.5,455.4,599.1,788.2,36.7,48.3,63.5,1,2,3,4,1,0,1
CUST-11347,Customer 1348,+91-98765-11347,user1348@example.com,Central,Prepaid Basic,Two Year,UPI/Credit Card,4,1371.77,5968.58,235.4,243.1,251.1,13.7,14.1,14.6,3,3,4,3,3,2,0
CUST-11348,Customer 1349,+91-98765-11348,user1349@example.com,North,Postpaid Standard,Month-to-Month,Mailed Check,50,1468.22,73909.14,274.6,362.1,477.6,35.0,46.1,60.8,1,1,1,3,0,0,1
CUST-11349,Customer 1350,+91-98765-11349,user1350@example.com,North,Postpaid Standard,Two Year,Electronic Check,38,354.51,13729.89,483.8,509.5,536.5,43.3,45.6,48.0,2,2,3,3,2,2,0
CUST-11350,Customer 1351,+91-98765-11350,user1351@example.com,Central,Postpaid Standard,Two Year,UPI/Credit Card,23,725.93,15131.48,348.0,339.3,330.7,82.7,80.6,78.6,5,5,5,2,1,0,0
CUST-11351,Customer 1352,+91-98765-11351,user1352@example.com,North,Prepaid Basic,One Year,Electronic Check,59,554.47,30556.38,582.6,579.1,575.7,25.2,25.0,24.9,4,4,4,1,1,0,0
CUST-11352,Customer 1353,+91-98765-11352,user1353@example.com,North,Postpaid Standard,One Year,Electronic Check,28,1206.16,34670.38,390.7,375.9,361.7,51.8,49.9,48.0,4,4,4,2,1,0,0
CUST-11353,Customer 1354,+91-98765-11353,user1354@example.com,North,Postpaid Standard,Month-to-Month,Auto-Debit,66,1067.23,69308.36,357.5,506.9,718.8,9.8,14.0,19.8,1,1,2,4,1,1,1
CUST-11354,Customer 1355,+91-98765-11354,user1355@example.com,West,Prepaid Unlimited,Two Year,Auto-Debit,8,442.87,3548.74,499.4,511.2,523.3,91.6,93.8,96.0,2,2,3,2,1,0,0
CUST-11355,Customer 1356,+91-98765-11355,user1356@example.com,West,Postpaid Standard,Month-to-Month,Auto-Debit,29,879.23,23269.03,191.0,313.0,512.9,29.4,48.2,79.0,1,3,5,5,2,1,1
CUST-11356,Customer 1357,+91-98765-11356,user1357@example.com,East,Postpaid Standard,Month-to-Month,UPI/Credit Card,11,1121.53,13161.26,508.7,708.0,985.3,38.7,53.9,75.0,1,1,2,5,1,1,1
CUST-11357,Customer 1358,+91-98765-11357,user1358@example.com,South,Prepaid Unlimited,One Year,Mailed Check,18,1233.81,23472.27,429.9,441.4,453.2,67.0,68.8,70.6,1,1,2,3,2,1,0
CUST-11358,Customer 1359,+91-98765-11358,user1359@example.com,Central,Prepaid Basic,Month-to-Month,Mailed Check,55,323.06,16650.16,434.3,430.2,426.1,46.1,45.6,45.2,1,1,1,3,3,2,0
CUST-11359,Customer 1360,+91-98765-11359,user1360@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,50,1367.56,70215.03,188.6,270.1,386.7,45.2,64.7,92.7,1,2,4,3,1,0,1
CUST-11360,Customer 1361,+91-98765-11360,user1361@example.com,Central,Prepaid Basic,Month-to-Month,Electronic Check,14,982.14,14625.32,590.8,731.3,905.3,7.8,9.6,11.9,3,4,5,5,3,2,1
CUST-11361,Customer 1362,+91-98765-11361,user1362@example.com,East,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,9,1273.29,11782.44,343.3,433.4,547.1,51.0,64.4,81.3,2,3,4,5,2,1,1
CUST-11362,Customer 1363,+91-98765-11362,user1363@example.com,West,Prepaid Unlimited,Two Year,Electronic Check,11,1268.53,13424.7,608.3,623.9,640.0,24.1,24.8,25.4,2,2,3,1,1,0,0
CUST-11363,Customer 1364,+91-98765-11363,user1364@example.com,East,Prepaid Basic,Month-to-Month,UPI/Credit Card,63,526.82,34225.92,286.2,274.2,262.7,39.0,37.4,35.8,1,1,1,3,3,2,0
CUST-11364,Customer 1365,+91-98765-11364,user1365@example.com,Central,Prepaid Unlimited,Two Year,UPI/Credit Card,67,431.21,27218.06,591.3,589.0,586.8,54.7,54.5,54.3,2,2,2,3,2,1,0
CUST-11365,Customer 1366,+91-98765-11365,user1366@example.com,South,Prepaid Basic,One Year,UPI/Credit Card,53,1164.54,59477.14,314.8,330.6,347.2,72.0,75.6,79.4,1,1,1,3,2,2,0
CUST-11366,Customer 1367,+91-98765-11366,user1367@example.com,North,Postpaid Standard,One Year,Mailed Check,39,486.71,17994.91,743.0,750.2,757.6,83.1,83.9,84.7,1,1,2,4,3,2,0
CUST-11367,Customer 1368,+91-98765-11367,user1368@example.com,West,Postpaid Premium,Month-to-Month,Auto-Debit,56,1318.92,74700.41,362.7,555.0,849.3,25.8,39.5,60.5,1,1,1,3,1,0,1
CUST-11368,Customer 1369,+91-98765-11368,user1369@example.com,West,Prepaid Basic,One Year,UPI/Credit Card,28,1170.43,30204.2,777.5,760.2,743.3,45.3,44.3,43.3,2,2,2,1,1,0,0
CUST-11369,Customer 1370,+91-98765-11369,user1370@example.com,East,Postpaid Premium,Month-to-Month,Mailed Check,39,1309.19,55483.24,249.9,435.0,757.2,31.3,54.5,94.9,1,2,4,7,2,2,1
CUST-11370,Customer 1371,+91-98765-11370,user1371@example.com,West,Prepaid Unlimited,One Year,Auto-Debit,25,657.82,15897.91,569.6,565.4,561.2,28.8,28.6,28.4,4,4,4,1,1,0,0
CUST-11371,Customer 1372,+91-98765-11371,user1372@example.com,Central,Prepaid Basic,Month-to-Month,Auto-Debit,21,678.92,13455.97,755.6,748.2,740.9,82.9,82.1,81.3,4,4,4,0,0,0,0
CUST-11372,Customer 1373,+91-98765-11372,user1373@example.com,Central,Prepaid Basic,Two Year,UPI/Credit Card,10,1104.47,11037.08,434.6,456.9,480.4,57.1,60.0,63.1,3,3,4,3,3,2,0
CUST-11373,Customer 1374,+91-98765-11373,user1374@example.com,East,Prepaid Unlimited,Two Year,Electronic Check,43,336.74,13834.01,642.2,663.9,686.3,38.2,39.5,40.8,1,1,1,1,0,0,0
CUST-11374,Customer 1375,+91-98765-11374,user1375@example.com,Central,Postpaid Standard,Month-to-Month,Electronic Check,15,1170.8,17684.6,133.1,210.5,333.1,2.0,3.2,5.1,1,1,2,5,0,0,1
CUST-11375,Customer 1376,+91-98765-11375,user1376@example.com,South,Postpaid Standard,Month-to-Month,Electronic Check,48,1301.94,60599.69,72.9,108.9,162.8,21.2,31.7,47.4,1,2,4,3,1,1,1
CUST-11376,Customer 1377,+91-98765-11376,user1377@example.com,East,Prepaid Basic,One Year,UPI/Credit Card,21,797.2,15509.27,442.8,457.2,472.1,29.4,30.3,31.3,1,1,1,1,1,0,0
CUST-11377,Customer 1378,+91-98765-11377,user1378@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,60,1216.85,69592.56,178.3,303.2,515.6,5.2,8.8,14.9,1,1,2,7,2,1,0
CUST-11378,Customer 1379,+91-98765-11378,user1379@example.com,North,Prepaid Unlimited,Two Year,Mailed Check,50,508.53,25113.45,330.1,330.4,330.8,12.1,12.1,12.1,1,1,1,3,2,2,0
CUST-11379,Customer 1380,+91-98765-11379,user1380@example.com,South,Prepaid Basic,Month-to-Month,Mailed Check,23,685.71,14289.75,726.2,740.4,754.9,36.6,37.3,38.0,3,3,4,3,2,1,0
CUST-11380,Customer 1381,+91-98765-11380,user1381@example.com,North,Prepaid Basic,Month-to-Month,Mailed Check,13,1468.17,20119.32,72.6,109.8,166.2,27.7,41.9,63.4,1,1,3,5,2,2,1
CUST-11381,Customer 1382,+91-98765-11381,user1382@example.com,North,Prepaid Basic,Two Year,Mailed Check,69,1482.59,104791.21,307.2,303.8,300.5,86.5,85.5,84.6,1,1,1,2,1,0,0
CUST-11382,Customer 1383,+91-98765-11382,user1383@example.com,South,Postpaid Standard,One Year,Auto-Debit,4,914.13,3730.64,260.4,448.9,773.7,7.5,13.0,22.4,1,2,4,6,1,0,1
